Groupe,Nom scientifique,Nom vernaculaire,Nb en 1 jour,Date,Mois numéro,Mois,Département,Commune,Y,X,Observation,Habitat,Coche,Altitude,Observateur
Hémiptères,Orthezia urticae,/,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.335793,6.408105,A vue,Lavande,VRAI,107.05299377441406,Enna
Coléoptères,Stenurella nigra,Lepture noire,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.335426,6.406871,A vue,Ciste,VRAI,111.41252899169922,Enna
Coléoptères,Valgus hemipterus,Cétoine punaise,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.33584,6.404468,A vue,Ciste,FAUX,108.70851135253906,Enna
Hémiptères,Allygus modestus,/,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.33584,6.404468,A vue,Ciste,VRAI,108.70851135253906,Enna
Coléoptères,Netocia morio,Cétoine noire,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.33663,6.394031,A vue,Ciste,FAUX,107.26164245605469,Enna
Hétérocères,Arctia villica,Ecaille fermière,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.339564,6.392647,A vue,Fougère,FAUX,104.3277359008789,Enna
Zygentomes,Machilinus rupestris,/,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.341757,6.391735,A vue,Au sol,VRAI,97.70172119140625,Enna
Coléoptères,Exosoma lusitanicum,Lupérus portugais,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.341757,6.391735,A vue,Ciste,VRAI,97.70172119140625,Enna
Coléoptères,Stictoleptura scutellata,Lepture écussonné,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.343622,6.391928,A vue,Bruyère,VRAI,90.85929870605469,Enna
Coléoptères,Stenurella melanura,Lepture à suture noire,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.343622,6.391928,A vue,Ciste,FAUX,90.85929870605469,Enna
Coléoptères,Cerocoma schaefferi,/,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.344517,6.401474,A vue,Ciste,FAUX,92.8572006225586,Enna
Odonates,Anax  parthenope,Anax napolitain,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.344092,6.409051,A vue,Point d'eau,FAUX,91.74107360839844,Enna
Hémiptères,Velia saulii,/,17,16/05/2021,5,05Mai,Var,Cannet-des-Maures,43.338638,6.40903,A vue,Point d'eau,VRAI,98.85376739501953,Enna
Rhopalocères,Lysandra hispana,Bleu-nacré d'Espagne,4,17/05/2021,5,05Mai,Var,Aiguines,43.7913636,6.2353742,A vue,Chemin,FAUX,534.41900634765625,Enna
Hétérocères,Zygaena loti,Zygène du Lotier,4,17/05/2021,5,05Mai,Var,Aiguines,43.7913636,6.2353742,A vue,Aphylante,VRAI,534.41900634765625,Enna
Coléoptères,Scarabaeus laticollis,/,4,17/05/2021,5,05Mai,Var,Aiguines,43.790717,6.235082,A vue,Au sol,FAUX,530.55169677734375,Enna
Rhopalocères,Iberochloe tagis,Marbré de Lusitanie,4,17/05/2021,5,05Mai,Var,Aiguines,43.744123,6.249439,A vue,Pelouse,VRAI,864.10931396484375,Enna
Rhopalocères,Limenitis reducta,Sylvain azuré,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.6895052,5.868277,A vue,Chemin,FAUX,424.99322509765625,Enna
Hétérocères,Arctia tigrina,Ecaille fasciée,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.688539,5.86369,A vue,Au sol,VRAI,443.5351257324219,Enna
Diptères,Bombylius fimbriatus,/,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.689764,5.872311,A vue,Chemin,VRAI,428.3078308105469,Enna
Hémiptères,Loxocnemis dentator,/,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.689764,5.872311,Fauchage,Pelouse,FAUX,428.3078308105469,Enna
Coléoptères,Sphenoptera barbarica,/,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.681258,5.879382,A vue,Pelouse,VRAI,428.39752197265625,Enna
Coléoptères,Oedemera podagrariae,Oedemère ochracée,7,18/05/2021,5,05Mai,Var,Ginasservis,43.686097,5.851146,A vue,Euphorbe,VRAI,381.3622741699219,Enna
Coléoptères,Anthaxia salicis,Anthaxie du Saule,7,18/05/2021,5,05Mai,Var,Saint-Julien,43.689943,5.873677,A vue,Astéracée,VRAI,441.3887023925781,Enna
Coléoptères,Trichodes leucopsideus,Clairon à épaulettes,2,19/05/2021,5,05Mai,Var,Saint-Julien,48.682028,5.907544,A vue,Euphorbe,VRAI,202.46600341796875,Enna
Diptères,Anthrax anthrax,/,2,19/05/2021,5,05Mai,Var,Saint-Julien,43.680676,5.909823,A vue,Pelouse,FAUX,494.56597900390625,Enna
Rhopalocères,Coenonympha arcania,Céphale,9,20/05/2021,5,05Mai,Var,La Verdière,43.680706,5.993415,A vue,Thym,FAUX,537.47113037109375,Enna
Hétérocères,Pseudopanthera macularia,Panthère,9,20/05/2021,5,05Mai,Var,La Verdière,43.677223,5.99026,A vue,Pelouse,FAUX,541.3272705078125,Enna
Coléoptères,Hispa atra,Hispe noir,9,20/05/2021,5,05Mai,Var,La Verdière,43.677223,5.99026,Fauchage,Pelouse,FAUX,541.3272705078125,Enna
Hétérocères,Scopula decorata,Acidalie décorée,9,20/05/2021,5,05Mai,Var,La Verdière,43.669177,5.975867,A vue,Pelouse,FAUX,541.54693603515625,Enna
Hémiptères,Horistus orientalis,/,9,20/05/2021,5,05Mai,Var,La Verdière,43.669177,5.975867,Fauchage,Pelouse,VRAI,541.54693603515625,Enna
Hémiptères,Conostethus roseus,/,9,20/05/2021,5,05Mai,Var,La Verdière,43.669177,5.975867,Fauchage,Pelouse,VRAI,541.54693603515625,Enna
Diptères,Usia atrata,/,9,20/05/2021,5,05Mai,Var,La Verdière,43.672365,5.974375,A vue,Lin,VRAI,516.64178466796875,Enna
Hétérocères,Perconia strigillaria,Etrille,9,20/05/2021,5,05Mai,Var,Ginasservis,43.674146,5.868448,A vue,Chemin,VRAI,443.5567932128906,Enna
Hémiptères,Calocoris nemoralis,Punaise décorée,9,20/05/2021,5,05Mai,Var,Ginasservis,43.675729,5.86927,Fauchage,Prairie,VRAI,434.3542785644531,Enna
Coléoptères,Cryptocephalus infirmior,/,5,21/05/2021,5,05Mai,Var,Saint-Julien,43.70596,5.980192,A vue,Chêne,VRAI,567.130126953125,Enna
Hétérocères,Heterogynis penella,Zygènule des Genêts,5,21/05/2021,5,05Mai,Var,Saint-Julien,43.70596,5.980192,A vue,Genêt,VRAI,567.130126953125,Enna
Rhopalocères,Lasiommata maera,Némusien,5,21/05/2021,5,05Mai,Var,Saint-Julien,43.70275,5.976838,A vue,Rocheux,FAUX,554.50531005859375,Enna
Coléoptères,Acmaeoderella flavofasciata,/,5,21/05/2021,5,05Mai,Var,La Verdière,43.645655,5.976301,A vue,Paquerette,VRAI,555.97845458984375,Enna
Hémiptères,Calocoris roseomaculatus,/,5,21/05/2021,5,05Mai,Var,La Verdière,43.645655,5.976301,Fauchage,Chemin,VRAI,555.97845458984375,Enna
Coléoptères,Chrysomela bankii,Chrysomèle de Banks,5,24/05/2021,5,05Mai,Bouches-du-Rhône,Saint-Antonin-sur-Bayon,43.519067,5.58575,A vue,Chardon,FAUX,428.32318115234375,Enna
Coléoptères,Propylea quatuordecimpunctata,Ciccinelle à damier,5,24/05/2021,5,05Mai,Bouches-du-Rhône,Saint-Antonin-sur-Bayon,43.519067,5.58575,Fauchage,Prairie,FAUX,428.32318115234375,Enna
Rhopalocères,Plebejus argus,Azuré de l'ajonc,5,24/05/2021,5,05Mai,Bouches-du-Rhône,Saint-Antonin-sur-Bayon,43.526711,5.568969,A vue,Prairie,FAUX,397.9312438964844,Enna
Coléoptères,Anthaxia thalassophila,/,5,24/05/2021,5,05Mai,Bouches-du-Rhône,Saint-Antonin-sur-Bayon,43.51922,5.586289,Fauchage,Prairie,VRAI,430.0649719238281,Enna
Diptères,Myopa dorsalis,/,5,24/05/2021,5,05Mai,Bouches-du-Rhône,Saint-Antonin-sur-Bayon,43.52357,5.584656,A vue,Ciste,VRAI,550.746337890625,Enna
Hétérocères,Hemaris tityus,Sphinx-Bourdon,1,25/05/2021,5,05Mai,Var,Ginasservis,43.674546,5.870756,A vue,Aphyllante,VRAI,435.8861083984375,Enna
Coléoptères,Acmaeodera degener,/,5,26/05/2021,5,05Mai,Bouches-du-Rhône,Jouques,43.589447,5.632246,A vue,Astéracée,VRAI,504.973876953125,Enna
Hémiptères,Odontotarsus purpureolineatus,/,5,26/05/2021,5,05Mai,Bouches-du-Rhône,Jouques,43.587753,5.628603,Fauchage,Pelouse,FAUX,537.95733642578125,Enna
Hémiptères,Cydnus aterrimus,/,5,26/05/2021,5,05Mai,Bouches-du-Rhône,Jouques,43.587753,5.628603,Fauchage,Pelouse,FAUX,537.95733642578125,Enna
Coléoptères,Parexochomus nigromaculatus,/,5,26/05/2021,5,05Mai,Bouches-du-Rhône,Jouques,43.587753,5.628603,Fauchage,Pelouse,FAUX,537.95733642578125,Enna
Coléoptères,Opsilia coerulescens,Aiguille de la vipérine,5,26/05/2021,5,05Mai,Bouches-du-Rhône,Jouques,43.589447,5.632246,A vue,NA,FAUX,504.973876953125,Enna
Rhopalocères,Pieris brassicae,Piéride du chou,4,27/05/2021,5,05Mai,Var,Moustiers-Sainte-Marie,43.84503,6.230366,A vue,Pelouse,FAUX,943.09466552734375,Enna
Rhopalocères,Melitaea celadussa,Mélitée de Fruhstorfer,4,27/05/2021,5,05Mai,Var,Moustiers-Sainte-Marie,43.84503,6.230366,A vue,Prairie,FAUX,943.09466552734375,Enna
Phasmoptères,Pijnackeria masettii,Phasme ibère,4,27/05/2021,5,05Mai,Var,Moustiers-Sainte-Marie,43.84503,6.230366,A vue,Prairie,FAUX,943.09466552734375,Enna
Arachnides,Heliophanus tribulosus,NA,4,27/05/2021,5,05Mai,Var,Quinson,43.702718,6.006642,Fauchage,Pelouse,FAUX,434.4194641113281,Enna
Rhopalocères,Maniola jurtina,Myrtil,2,30/05/2021,5,05Mai,Var,Sillans-la-Cascade,43.563599,6.176497,A vue,Chemin,FAUX,438.1510314941406,Enna
Odonates,Pyrrhosoma nymphula,Petite nymphe au corps de feu,2,30/05/2021,5,05Mai,Var,Sillans-la-Cascade,43.564884,6.183227,A vue,Point d'eau,FAUX,364.6562194824219,Enna
Rhopalocères,Argynnis paphia,Tabac d'Espagne,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,A vue,Chemin,FAUX,448.3695373535156,Enna
Hétérocères,Zygaena filipendulae,Zygène de la filipendule,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,Fauchage,Prairie,FAUX,448.3695373535156,Enna
Diptères,Fallenia fasciata,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,A vue,Chardon,VRAI,448.3695373535156,Enna
Coléoptères,Agapanthia cardui,Agapanthe du chardon,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,A vue,Chardon,VRAI,448.3695373535156,Enna
Diptères,Urophora solstitialis,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,Fauchage,Prairie,VRAI,448.3695373535156,Enna
Coléoptères,Ptosima undecimmaculata,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.665454,5.887386,Fauchage,Pelouse,VRAI,448.1456604003906,Enna
Coléoptères,Acmaeodera pilosellae,Acméodère de la Piloselle,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.66661,5.886077,Fauchage,Prairie,VRAI,450.72222900390625,Enna
Hémiptères,Ventocoris rusticus,Pentatome de la nigelle,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.66623,5.886914,A vue,Euphorbe,VRAI,447.7899475097656,Enna
Hémiptères,Centrocoris spiniger,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,Fauchage,Prairie,FAUX,448.3695373535156,Enna
Hémiptères,Brachycarenus tigrinus,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,Fauchage,Prairie,VRAI,448.3695373535156,Enna
Hémiptères,Brachycoleus triangularis,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.66623,5.886914,Fauchage,Prairie,VRAI,447.7899475097656,Enna
Coléoptères,Rhinusa tetra,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.66623,5.886914,Fauchage,Prairie,VRAI,447.7899475097656,Enna
Hémiptères,Deraeocoris ribauti,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.666237,5.875112,Fauchage,Prairie,VRAI,448.3695373535156,Enna
Hémiptères,Sphedanolestes lividigaster,/,14,31/05/2021,5,05Mai,Var,Saint-Julien,43.66623,5.886914,Fauchage,Prairie,VRAI,447.7899475097656,Enna
Hétérocères,Zygaena trifolii,Zygéne des prés,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.653744,5.908784,A vue,Chardon,FAUX,423.3417053222656,Enna
Coléoptères,Oedemera flavipes,Oedémère à pattes jaunes,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.645029,5.846842,A vue,Astéracée,VRAI,339.0635070800781,Enna
Coléoptères,Vadonia unipunctata,Vadonie à un point,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.653573,5.905823,A vue,Chardon,VRAI,426.08221435546875,Enna
Coléoptères,Anthaxia hypomelaena,/,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.646884,5.848462,Fauchage,Prairie,VRAI,345.6350402832031,Enna
Coléoptères,Anthaxia confusa,/,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.653829,5.904589,A vue,Astéracée,VRAI,429.3902893066406,Enna
Hétérocères,Rhodostrophia calabra,Phalène calabraise,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.653699,5.89932,Fauchage,Prairie,VRAI,424.77593994140625,Enna
Hémiptères,Aelia notata,/,7,01/06/2021,6,06Juin,Var,Saint-Julien,43.653699,5.89932,Fauchage,Prairie,VRAI,424.77593994140625,Enna
Orthoptères,Tylopsis lilifolia,Phanéroptère liliacé,5,03/06/2021,6,06Juin,Var,Ginasservis,43.654102,5.871003,Fauchage,Pelouse,FAUX,431.5694580078125,Enna
Mantoptères,Mantis religiosa,Mante religieuse,5,03/06/2021,6,06Juin,Var,Ginasservis,43.654102,5.871003,Fauchage,Pelouse,FAUX,431.5694580078125,Enna
Coléoptères,Acmaeodera bipunctata,/,5,03/06/2021,6,06Juin,Var,Ginasservis,43.656664,5.862029,A vue,Astéracée,VRAI,379.0955810546875,Enna
Coléoptères,Anthaxia fulgurans,/,5,03/06/2021,6,06Juin,Var,Ginasservis,43.642192,5.85931,A vue,Marguerite,VRAI,367.02923583984375,Enna
Hyménoptères,Myrmilla capitata,/,5,03/06/2021,6,06Juin,Var,Ginasservis,43.643573,5.862015,A vue,Au sol,VRAI,386.41961669921875,Enna
Hémiptères,Adelphocoris quadripunctatus,/,18,04/06/2021,6,06Juin,Var,Saint-Julien,43.678058,5.906679,Fauchage,Brassicacée,VRAI,478.0182189941406,Enna
Coléoptères,Clytus rhamni,/,18,04/06/2021,6,06Juin,Var,Saint-Julien,43.677387,5.904091,A vue,Apiacée,FAUX,474.0664367675781,Enna
Hémiptères,Stagonomus amoenus,/,18,04/06/2021,6,06Juin,Var,Saint-Julien,43.677543,5.906815,Fauchage,Prairie,FAUX,477.5291442871094,Enna
Hétérocères,Eilema lurideola,Lithosie complanule,18,04/06/2021,6,06Juin,Var,Saint-Julien,43.677543,5.906815,Fauchage,Prairie,VRAI,477.5291442871094,Enna
NA,pyrgus,NA,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085839,6.303054,NA,NA,FAUX,866.31304931640625,Enna
Rhopalocères,Melitaea parthenoides,Mélitée des Scabieuses,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085839,6.303054,A vue,Prairie,FAUX,866.31304931640625,Enna
Coléoptères,Diaperis boleti,Ténébrion des bouleaux,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085839,6.303054,A vue,Champignon,VRAI,866.31304931640625,Enna
Hétérocères,Cilix glaucata,Petite Epine,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,VRAI,864.19671630859375,Enna
Hétérocères,Sphinx pinastri,Sphinx du Pin,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,FAUX,864.19671630859375,Enna
Hétérocères,Saturnia pyri,Grand paon de nuit,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,FAUX,864.19671630859375,Enna
Hétérocères,Diacrisia sannio,Bordure ensanglantée,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,VRAI,864.19671630859375,Enna
Hétérocères,Aphelia ferugana,/,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,VRAI,864.19671630859375,Enna
Hétérocères,Deilephila porcellus,Petit Sphinx de la Vigne,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,FAUX,864.19671630859375,Enna
Hétérocères,Calliteara pudibunda,Pudibonde,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,FAUX,864.19671630859375,Enna
Hétérocères,Pheosia tremula,Porcelaine,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,VRAI,864.19671630859375,Enna
Hétérocères,Dendrolimus pini,Bombyx du Pin,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,Chasse nocturne,Prairie,VRAI,864.19671630859375,Enna
Hétérocères,Zygaena fausta,Zygène de la Petite coronille,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085711,6.30288,A vue,Prairie,FAUX,864.19671630859375,Enna
Hétérocères,Diloba caeruleocephala,Double-Omega,18,04/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085464,6.307161,A vue,Prairie,VRAI,916.71746826171875,Enna
Hétérocères,Ematurga atomaria,Phalène picotée,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.085464,6.307161,A vue,Astéracée,FAUX,916.71746826171875,Enna
Raphidioptères,Raphidia ophiopsis,/,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.067536,6.319612,A vue,Chêne,VRAI,1166.2816162109375,Enna
Hétérocères,Zygaena lonicerae,Zygène des bois,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.068458,6.321447,A vue,Trèfles,VRAI,1214.0179443359375,Enna
Coléoptères,Rhagium inquisitor,Rhagie inquisitrice,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.06796,6.324472,A vue,Chemin,FAUX,1250.3580322265625,Enna
Rhopalocères,Hamearis lucina,Lucine,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.06796,6.324472,A vue,Prairie,VRAI,1250.3580322265625,Enna
Rhopalocères,Pieris napi,Piéride du navet,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.06796,6.324472,A vue,Prairie,FAUX,1250.3580322265625,Enna
Rhopalocères,Cupido alcetas,Azuré de la Faucille,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.06796,6.324472,A vue,Prairie,FAUX,1250.3580322265625,Enna
Rhopalocères,Lasiommata petropolitana,Gorgone,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.0671,6.32503,A vue,Cours d'eau,VRAI,1265.236328125,Enna
Rhopalocères,Erebia triarius,Moiré printanier,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.066779,6.332925,A vue,Pelouse,VRAI,1613.8607177734375,Enna
Rhopalocères,Parnassius mnemosyne,Semi-apollon,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.066819,6.332603,A vue,Pelouse,VRAI,1606.23046875,Enna
Hétérocères,Aglia tau,Hachette,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.064229,6.329868,A vue,Chemin,FAUX,1532.0927734375,Enna
Rhopalocères,Parnassius apollo,Apollon,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.066819,6.332603,A vue,Pelouse,VRAI,1606.23046875,Enna
Coléoptères,Thanasimus formicarius,Clairon des fourmis,13,05/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.065437,6.324757,Fauchage,Prairie,FAUX,1298.84814453125,Enna
Hétérocères,Hemaris fuciformis,Sphinx gazé,4,06/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.108775,6.227035,A vue,Prairie,VRAI,657.45623779296875,Enna
Hétérocères,Zygaena transalpina,Zygène transalpine,4,06/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.108632,6.227059,A vue,Prairie,VRAI,655.38787841796875,Enna
Hétérocères,Euproctis chrysorrhoea,Cul-brun,4,06/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.10863,6.226871,A vue,Prairie,FAUX,661.806396484375,Enna
Hétérocères,Lymantria dispar,Bombyx disparate,4,06/06/2021,6,06Juin,Alpes-de-Haute-Provence,Digne-les-Bains,44.12118,6.223727,A vue,Rocheux,FAUX,722.3831787109375,Enna
Hétérocères,Zygaena sarpedon,Zygène du panicaut,3,08/06/2021,6,06Juin,Var,Saint-Julien,43.679456,5.87688,A vue,Pelouse,FAUX,445.744140625,Enna
Rhopalocères,Argynnis pandora,Cardinal,3,08/06/2021,6,06Juin,Var,Ginasservis,43.672934,5.879801,A vue,Chêne,VRAI,451.1732482910156,Enna
Hétérocères,Synaphe bombycalis,Clédéobie bombyx,3,08/06/2021,6,06Juin,Var,Ginasservis,43.67288,5.875432,A vue,Au sol,VRAI,441.3641357421875,Enna
Rhopalocères,Satyrium spini,Thècle des nerpruns,3,09/06/2021,6,06Juin,Var,Ginasservis,43.67229,5.874699,A vue,Badasse,FAUX,445.1732177734375,Enna
Coléoptères,Actenodia billbergi,/,3,09/06/2021,6,06Juin,Var,Ginasservis,43.672574,5.874848,A vue,Rosacée,FAUX,442.97528076171875,Enna
Coléoptères,Hycleus polymorphus,/,3,09/06/2021,6,06Juin,Var,Ginasservis,43.672574,5.874848,A vue,Astéracée,FAUX,442.97528076171875,Enna
Rhopalocères,Thymelicus sylvestris,Hespérie de la Houque,19,10/06/2021,6,06Juin,Var,Artigues,43.561464,5.80037,A vue,Marrube,FAUX,544.05816650390625,Enna
Rhopalocères,Carcharodus baeticus,Hespérie de la Ballotte,19,10/06/2021,6,06Juin,Var,Artigues,43.561464,5.80037,A vue,Marrube,VRAI,544.05816650390625,Enna
Rhopalocères,Brenthis hecate,Nacré de la filipendule,19,10/06/2021,6,06Juin,Var,Artigues,43.561464,5.80037,A vue,Marrube,VRAI,544.05816650390625,Enna
Rhopalocères,Satyrium ilicis,Thécla de l'Yeuse,19,10/06/2021,6,06Juin,Var,Artigues,43.561464,5.80037,A vue,Marrube,FAUX,544.05816650390625,Enna
Hémiptères,Odontotarsus robustus,/,19,10/06/2021,6,06Juin,Var,Artigues,43.56192,5.800244,Fauchage,Prairie,VRAI,539.90203857421875,Enna
Coléoptères,Stenopterus rufus,Sténoptère roux,19,10/06/2021,6,06Juin,Var,Artigues,43.561741,5.800831,A vue,Astéracée,VRAI,546.6358642578125,Enna
Diptères,Tachina grossa,/,19,10/06/2021,6,06Juin,Var,Artigues,43.562684,5.803797,A vue,Apiacée,VRAI,567.398193359375,Enna
Rhopalocères,Fabriciana niobe,Chiffre,19,10/06/2021,6,06Juin,Var,Artigues,43.562022,5.803104,A vue,Marrube,FAUX,560.6112060546875,Enna
Hétérocères,Chamaesphecia empiformis,Sésie empiforme,19,10/06/2021,6,06Juin,Var,Artigues,43.563066,5.805063,A vue,Astéracée,VRAI,569.2940673828125,Enna
Coléoptères,Agapanthia asphodeli,Agapanthie de l'Asphodèle,19,10/06/2021,6,06Juin,Var,Artigues,43.565856,5.811263,A vue,Asphodèle,VRAI,572.60699462890625,Enna
Orthoptères,Ephippiger provincialis,Ephippiger de Provence,19,10/06/2021,6,06Juin,Var,Artigues,43.565856,5.811263,A vue,Asphodèle,VRAI,572.60699462890625,Enna
Coléoptères,Hadroplontus trimaculatus,/,19,10/06/2021,6,06Juin,Var,Artigues,43.562047,5.803828,Fauchage,Prairie,VRAI,564.56036376953125,Enna
Névroptères,Libelloides longicornis,Ascalaphe ambré,19,10/06/2021,6,06Juin,Var,Artigues,43.568511,5.821654,A vue,Prairie,VRAI,581.427001953125,Enna
Coléoptères,Purpuricenus budensis,Purpuricène du Chêne vert,19,10/06/2021,6,06Juin,Var,Artigues,43.568814,5.820898,A vue,Apiacée,VRAI,579.15673828125,Enna
Hémiptères,Graphosoma italicum,Punaise arlequin,19,10/06/2021,6,06Juin,Var,Artigues,43.566866,5.814348,A vue,Apiacée,FAUX,585.1138916015625,Enna
Hémiptères,Graphosoma semipunctatum,/,19,10/06/2021,6,06Juin,Var,Artigues,43.566866,5.814348,Fauchage,Prairie,FAUX,585.1138916015625,Enna
Coléoptères,Lucanus cervus,Lucane cerf-volant,19,10/06/2021,6,06Juin,Var,Artigues,43.56846,5.82086,A vue,Au sol,FAUX,584.36151123046875,Enna
Orthoptères,Gryllotalpa vineae,Courtilière des vignes,19,10/06/2021,6,06Juin,Var,Fox-Amphoux,43.588627,6.161984,A l'ouïe,Prairie,VRAI,384.2220153808594,Enna
Orthoptères,Mogoplistes brunneus,Grillon écailleux,19,10/06/2021,6,06Juin,Var,Fox-Amphoux,43.591725,6.16542,Grattage litière,Au sol,VRAI,397.92279052734375,Enna
Hétérocères,Nemophora metallica,/,5,11/06/2021,6,06Juin,Var,Saint-Julien,43.677557,5.888538,A vue,Scabieuse,VRAI,441.2367858886719,Enna
Coléoptères,Chlorophorus figuratus,/,5,11/06/2021,6,06Juin,Var,Ginasservis,43.656505,5.80885,Fauchage,Badasse,VRAI,465.7483215332031,Enna
Coléoptères,Rutpela maculata,Lepture tachetée,5,11/06/2021,6,06Juin,Var,Ginasservis,43.656505,5.80885,A vue,Badasse,VRAI,465.7483215332031,Enna
Coléoptères,Stictoleptura fulva,Lepture fauve,5,11/06/2021,6,06Juin,Var,Ginasservis,43.656505,5.80885,A vue,Badasse,FAUX,465.7483215332031,Enna
Hémiptères,Centrotus cornutus,Demi-diable,5,11/06/2021,6,06Juin,Var,Ginasservis,43.655837,5.805857,A vue,Prairie,FAUX,443.8376770019531,Enna
Rhopalocères,Pyronia bathseba,Tityre,1,13/06/2021,6,06Juin,Var,Sillans-la-Cascade,43.560356,6.177397,A vue,Chêne,VRAI,432.06317138671875,Enna
Odonates,Onychogomphus uncatus,Gomphe à crochets,2,14/06/2021,6,06Juin,Var,Salernes,43.540447,6.287286,A vue,Chemin,FAUX,390.989501953125,Enna
Rhopalocères,Melanargia galathea,Demi-deuil,2,14/06/2021,6,06Juin,Var,Villecroze,43.568817,6.258067,A vue,Prairie,FAUX,279.1038818359375,Enna
